pickup_hour,trip_count,tmpf,dwpf,relh,sknt,mslp,p01i,forecast,error,is_forecast,hour,weekday,day,is_weekend
2023-01-24 14:00:00,165,49.0,26.1,40.77,22.0,1019.4,0.0,,,0,14,1,24,0
2023-01-24 15:00:00,176,48.0,26.1,42.17,13.0,1020.2,0.0,,,0,15,1,24,0
2023-01-24 16:00:00,205,44.0,24.1,44.98,16.0,1021.6,0.0,,,0,16,1,24,0
2023-01-24 17:00:00,200,43.0,23.0,44.8,13.0,1022.3,0.0,,,0,17,1,24,0
2023-01-24 18:00:00,185,42.0,24.1,48.56,13.0,1023.0,0.0,,,0,18,1,24,0
2023-01-24 19:00:00,142,42.0,24.1,48.56,12.0,1023.9,0.0,,,0,19,1,24,0
2023-01-24 20:00:00,117,42.0,23.0,46.37,9.0,1024.3,0.0,,,0,20,1,24,0
2023-01-24 21:00:00,81,42.0,21.9,44.27,11.0,1025.0,0.0,,,0,21,1,24,0
2023-01-24 22:00:00,51,41.0,21.9,46.19,11.0,1025.8,0.0,,,0,22,1,24,0
2023-01-24 23:00:00,40,41.0,23.0,48.39,8.0,1025.8,0.0,,,0,23,1,24,0
2023-01-25 00:00:00,14,39.0,21.0,48.06,6.0,1025.4,0.0,,,0,0,2,25,0
2023-01-25 01:00:00,11,38.0,21.0,50.18,4.0,1025.3,0.0,36.788291931152344,-25.788291931152344,1,1,2,25,0
2023-01-25 02:00:00,6,37.0,21.9,54.01,3.0,1025.5,0.0,35.142093658447266,-29.142093658447266,1,2,2,25,0
2023-01-25 03:00:00,9,36.0,23.0,58.85,4.0,1026.0,0.0,31.17513084411621,-22.17513084411621,1,3,2,25,0
2023-01-25 04:00:00,8,35.0,23.0,60.99,3.0,1025.4,0.0,8.413042068481445,-0.4130420684814453,1,4,2,25,0
2023-01-25 05:00:00,17,37.0,21.9,54.01,4.0,1026.8,0.0,30.589502334594727,-13.589502334594727,1,5,2,25,0
2023-01-25 06:00:00,54,37.0,23.0,56.57,0.0,1027.4,0.0,36.939109802246094,17.060890197753906,1,6,2,25,0
2023-01-25 07:00:00,95,37.0,21.9,54.01,6.0,1026.5,0.0,123.08818817138672,-28.08818817138672,1,7,2,25,0
2023-01-25 08:00:00,157,37.0,23.0,56.57,5.0,1025.7,0.0,136.13455200195312,20.865447998046875,1,8,2,25,0
2023-01-25 09:00:00,139,39.0,24.1,54.77,0.0,1026.3,0.0,143.1577606201172,-4.1577606201171875,1,9,2,25,0
2023-01-25 10:00:00,143,40.0,23.0,50.5,6.0,1025.0,0.0,155.9064483642578,-12.906448364257812,1,10,2,25,0
2023-01-25 11:00:00,149,41.0,23.0,48.39,6.0,1025.1,0.0,148.12484741210938,0.875152587890625,1,11,2,25,0
2023-01-25 12:00:00,146,41.0,27.0,57.15,6.0,1024.4,0.0,117.79258728027344,28.207412719726562,1,12,2,25,0
2023-01-25 13:00:00,152,41.5,29.45,61.925,3.5,1023.0,0.0,131.35020446777344,20.649795532226562,1,13,2,25,0
2023-01-25 14:00:00,165,36.46666666666667,30.666666666666668,79.28,8.0,1020.5,0.13,123.98502349853516,41.014976501464844,1,14,2,25,0
2023-01-25 15:00:00,192,38.0,34.333333333333336,86.96999999999998,8.0,1018.4,0.13,170.74652099609375,21.25347900390625,1,15,2,25,0
2023-01-25 16:00:00,199,39.0,36.0,88.87,5.0,1017.0,0.05,171.5468292236328,27.453170776367188,1,16,2,25,0
2023-01-25 17:00:00,228,41.0,37.0,85.54,7.0,1013.7,0.03,197.4967803955078,30.503219604492188,1,17,2,25,0
2023-01-25 18:00:00,220,45.0,41.0,85.77,15.0,1011.9,0.0,183.21986389160156,36.78013610839844,1,18,2,25,0
2023-01-25 19:00:00,198,46.0,43.0,89.2,13.0,1010.1,0.09,148.1702423095703,49.82975769042969,1,19,2,25,0
2023-01-25 20:00:00,164,49.0,46.0,89.67,16.0,1006.2,0.19,99.43775177001953,64.56224822998047,1,20,2,25,0
2023-01-25 21:00:00,88,52.0,49.0,89.13,17.0,1003.7,0.15,64.57476043701172,23.42523956298828,1,21,2,25,0
2023-01-25 22:00:00,74,54.0,51.0,89.88,11.0,1002.2,0.11,61.716915130615234,12.283084869384766,1,22,2,25,0
2023-01-25 23:00:00,46,56.0,53.0,90.29,15.0,999.4,0.16,57.241661071777344,-11.241661071777344,1,23,2,25,0
2023-01-26 00:00:00,28,58.0,55.0,90.04,15.0,998.6,0.05,31.491626739501953,-3.491626739501953,1,0,3,26,0
2023-01-26 01:00:00,13,58.0,55.0,90.04,14.0,996.8,0.1,27.223228454589844,-14.223228454589844,1,1,3,26,0
2023-01-26 02:00:00,11,56.0,54.0,93.20666666666666,8.666666666666666,996.7,0.33,36.006107330322266,-25.006107330322266,1,2,3,26,0
2023-01-26 03:00:00,6,54.0,50.0,86.29,13.0,996.2,0.21,29.122940063476562,-23.122940063476562,1,3,3,26,0
2023-01-26 04:00:00,8,51.4,46.7,83.61,10.0,996.7,0.0,23.12580108642578,-15.125801086425781,1,4,3,26,0
2023-01-26 05:00:00,12,49.0,44.0,83.42,11.0,997.0,0.0,27.949493408203125,-15.949493408203125,1,5,3,26,0
2023-01-26 06:00:00,56,47.0,41.0,79.82,14.0,998.1,0.0,54.79486083984375,1.20513916015625,1,6,3,26,0
2023-01-26 07:00:00,126,45.66666666666666,37.0,71.45,16.333333333333332,999.1,0.0,102.30767822265625,23.69232177734375,1,7,3,26,0
2023-01-26 08:00:00,138,45.0,34.0,65.13,20.0,1000.0,0.0,136.98988342285156,1.0101165771484375,1,8,3,26,0
2023-01-26 09:00:00,120,45.0,33.0,62.83,16.0,1001.2,0.0,156.84112548828125,-36.84112548828125,1,9,3,26,0
2023-01-26 10:00:00,147,46.0,32.0,57.87,23.0,1002.0,0.0,158.24884033203125,-11.24884033203125,1,10,3,26,0
2023-01-26 11:00:00,132,46.0,28.9,51.03,23.0,1002.5,0.0,142.74835205078125,-10.74835205078125,1,11,3,26,0
2023-01-26 12:00:00,139,45.0,28.0,51.08,24.0,1003.0,0.0,152.49021911621094,-13.490219116210938,1,12,3,26,0
2023-01-26 13:00:00,149,46.0,28.0,49.18,17.0,1003.2,0.0,147.32081604003906,1.6791839599609375,1,13,3,26,0
2023-01-26 14:00:00,170,45.0,27.0,49.02,22.0,1003.6,0.0,167.19122314453125,2.80877685546875,1,14,3,26,0
2023-01-26 15:00:00,173,45.0,27.0,49.02,18.0,1004.6,0.0,197.14015197753906,-24.140151977539062,1,15,3,26,0
2023-01-26 16:00:00,200,45.0,26.1,47.23,23.0,1005.9,0.0,206.40191650390625,-6.40191650390625,1,16,3,26,0
2023-01-26 17:00:00,214,45.0,24.1,43.46,20.0,1007.1,0.0,194.06761169433594,19.932388305664062,1,17,3,26,0
2023-01-26 18:00:00,235,44.0,24.1,44.98,17.0,1008.3,0.0,200.23081970214844,34.76918029785156,1,18,3,26,0
2023-01-26 19:00:00,160,43.0,25.0,48.7,14.0,1009.4,0.0,157.62998962402344,2.3700103759765625,1,19,3,26,0
2023-01-26 20:00:00,146,43.0,25.0,48.7,13.0,1010.4,0.0,121.50399017333984,24.496009826660156,1,20,3,26,0
2023-01-26 21:00:00,95,42.0,25.0,50.42,14.0,1011.1,0.0,97.20325469970703,-2.2032546997070312,1,21,3,26,0
2023-01-26 22:00:00,84,41.0,26.1,55.07,9.0,1011.8,0.0,56.54328155517578,27.45671844482422,1,22,3,26,0
2023-01-26 23:00:00,67,41.0,26.1,55.07,12.0,1012.2,0.0,43.62407302856445,23.375926971435547,1,23,3,26,0
2023-01-27 00:00:00,49,40.0,26.1,57.47,10.0,1012.7,0.0,38.05629348754883,10.943706512451172,1,0,4,27,0
2023-01-27 01:00:00,27,38.0,27.0,64.49,11.0,1013.5,0.0,26.628860473632812,0.3711395263671875,1,1,4,27,0
2023-01-27 02:00:00,15,36.0,26.1,66.97,8.0,1014.4,0.0,20.77129554748535,-5.771295547485352,1,2,4,27,0
2023-01-27 03:00:00,11,35.0,25.0,66.31,5.0,1015.3,0.0,33.703392028808594,-22.703392028808594,1,3,4,27,0
2023-01-27 04:00:00,9,36.0,26.1,66.97,4.0,1015.5,0.0,18.085439682006836,-9.085439682006836,1,4,4,27,0
2023-01-27 05:00:00,14,35.0,26.1,69.41,3.0,1015.8,0.0,24.357391357421875,-10.357391357421875,1,5,4,27,0
2023-01-27 06:00:00,33,33.0,26.1,75.18,6.0,1016.7,0.0,36.64446258544922,-3.6444625854492188,1,6,4,27,0
2023-01-27 07:00:00,109,35.0,27.0,72.04,6.0,1017.7,0.0,96.57876586914062,12.421234130859375,1,7,4,27,0
2023-01-27 08:00:00,139,36.0,28.0,72.43,4.0,1018.7,0.0,117.87124633789062,21.128753662109375,1,8,4,27,0
2023-01-27 09:00:00,129,39.0,28.9,66.79,7.0,1019.2,0.0,119.78268432617188,9.217315673828125,1,9,4,27,0
2023-01-27 10:00:00,115,42.0,30.0,61.94,6.0,1019.9,0.0,137.26400756835938,-22.264007568359375,1,10,4,27,0
2023-01-27 11:00:00,118,41.0,27.0,57.15,11.0,1020.1,0.0,120.61332702636719,-2.6133270263671875,1,11,4,27,0
2023-01-27 12:00:00,107,42.0,27.0,54.78,9.0,1019.2,0.0,127.94963073730469,-20.949630737304688,1,12,4,27,0
2023-01-27 13:00:00,122,42.0,23.0,46.37,10.0,1018.4,0.0,142.79827880859375,-20.79827880859375,1,13,4,27,0
2023-01-27 14:00:00,152,43.0,19.0,37.81,8.0,1018.4,0.0,154.16761779785156,-2.1676177978515625,1,14,4,27,0
2023-01-27 15:00:00,176,43.0,19.0,37.81,12.0,1019.0,0.0,179.0622100830078,-3.0622100830078125,1,15,4,27,0
2023-01-27 16:00:00,184,42.0,18.0,37.49,10.0,1019.5,0.0,180.94422912597656,3.0557708740234375,1,16,4,27,0
2023-01-27 17:00:00,190,41.0,19.9,42.44,10.0,1020.1,0.0,200.00978088378906,-10.009780883789062,1,17,4,27,0
2023-01-27 18:00:00,211,40.0,19.9,44.29,7.0,1020.7,0.0,197.1440887451172,13.855911254882812,1,18,4,27,0
2023-01-27 19:00:00,155,39.0,21.0,48.06,6.0,1021.2,0.0,142.18362426757812,12.816375732421875,1,19,4,27,0
2023-01-27 20:00:00,116,37.0,21.0,51.99,8.0,1021.8,0.0,115.04918670654297,0.9508132934570312,1,20,4,27,0
2023-01-27 21:00:00,99,36.0,21.9,56.18,7.0,1022.5,0.0,93.3284912109375,5.6715087890625,1,21,4,27,0
2023-01-27 22:00:00,74,36.0,21.0,54.08,7.0,1022.5,0.0,82.88398742675781,-8.883987426757812,1,22,4,27,0
2023-01-27 23:00:00,72,32.0,19.9,60.55,6.0,1022.1,0.0,49.05101776123047,22.94898223876953,1,23,4,27,0
2023-01-28 00:00:00,69,35.0,21.0,56.05,4.0,1021.6,0.0,68.70618438720703,0.29381561279296875,1,0,5,28,1
2023-01-28 01:00:00,57,33.0,21.0,60.71,4.0,1021.8,0.0,45.34197998046875,11.65802001953125,1,1,5,28,1
2023-01-28 02:00:00,42,32.0,21.0,63.45,3.0,1022.1,0.0,31.199525833129883,10.800474166870117,1,2,5,28,1
2023-01-28 03:00:00,35,36.0,22.45,57.395,5.0,1022.0,0.0,50.760807037353516,-15.760807037353516,1,3,5,28,1
2023-01-28 04:00:00,31,37.0,23.0,56.57,12.5,1022.0,0.0,37.04169845581055,-6.041698455810547,1,4,5,28,1
2023-01-28 05:00:00,16,37.0,24.1,59.24,7.0,1021.9,0.0,31.202552795410156,-15.202552795410156,1,5,5,28,1
2023-01-28 06:00:00,16,36.0,25.0,63.98,6.0,1022.1,0.0,21.898460388183594,-5.898460388183594,1,6,5,28,1
2023-01-28 07:00:00,39,35.0,24.1,63.86,5.0,1022.3,0.0,45.708709716796875,-6.708709716796875,1,7,5,28,1
2023-01-28 08:00:00,51,36.0,25.0,63.98,7.0,1022.8,0.0,61.722293853759766,-10.722293853759766,1,8,5,28,1
2023-01-28 09:00:00,78,40.0,26.1,57.47,7.5,1023.7,0.0,76.95657348632812,1.043426513671875,1,9,5,28,1
2023-01-28 10:00:00,89,44.0,26.1,48.88,11.0,1024.2,0.0,105.25341033935547,-16.25341033935547,1,10,5,28,1
2023-01-28 11:00:00,108,48.0,27.0,43.77,9.0,1024.4,0.0,108.34940338134766,-0.34940338134765625,1,11,5,28,1
2023-01-28 12:00:00,122,53.0,26.1,34.9,18.0,1023.7,0.0,115.12120056152344,6.8787994384765625,1,12,5,28,1
2023-01-28 13:00:00,129,53.0,23.0,30.67,15.0,1023.3,0.0,117.06703186035156,11.932968139648438,1,13,5,28,1
2023-01-28 14:00:00,131,54.0,23.0,29.67,13.0,1022.9,0.0,110.99154663085938,20.008453369140625,1,14,5,28,1
2023-01-28 15:00:00,149,53.0,24.1,32.11,11.0,1023.5,0.0,139.53125,9.46875,1,15,5,28,1
2023-01-28 16:00:00,152,53.0,23.0,30.67,9.0,1024.0,0.0,139.67762756347656,12.322372436523438,1,16,5,28,1
2023-01-28 17:00:00,120,52.0,24.1,33.44,7.0,1024.6,0.0,129.49209594726562,-9.492095947265625,1,17,5,28,1
2023-01-28 18:00:00,128,50.0,26.1,39.14,8.0,1025.3,0.0,136.096435546875,-8.096435546875,1,18,5,28,1
2023-01-28 19:00:00,105,50.0,28.0,42.33,10.0,1026.0,0.0,129.4744110107422,-24.474411010742188,1,19,5,28,1
2023-01-28 20:00:00,112,50.0,28.0,42.33,10.0,1026.1,0.0,115.09431457519531,-3.0943145751953125,1,20,5,28,1
2023-01-28 21:00:00,97,47.0,28.9,49.32,5.0,1026.4,0.0,95.48043060302734,1.5195693969726562,1,21,5,28,1
2023-01-28 22:00:00,95,47.0,28.0,47.54,0.0,1026.7,0.0,93.34168243408203,1.6583175659179688,1,22,5,28,1
2023-01-28 23:00:00,86,44.0,28.9,54.85,3.0,1026.7,0.0,70.94947814941406,15.050521850585938,1,23,5,28,1
2023-01-29 00:00:00,66,45.0,28.0,51.08,3.0,1026.7,0.0,84.7798080444336,-18.779808044433594,1,0,6,29,1
2023-01-29 01:00:00,58,45.0,28.0,51.08,3.0,1026.2,0.0,85.96946716308594,-27.969467163085938,1,1,6,29,1
2023-01-29 02:00:00,44,43.0,28.9,57.21,0.0,1026.4,0.0,64.3665542602539,-20.366554260253906,1,2,6,29,1
2023-01-29 03:00:00,39,41.0,28.9,61.79,3.0,1026.2,0.0,55.280670166015625,-16.280670166015625,1,3,6,29,1
2023-01-29 04:00:00,36,39.0,28.0,64.37,3.0,1026.1,0.0,33.77528762817383,2.224712371826172,1,4,6,29,1
2023-01-29 05:00:00,8,41.0,28.9,61.79,0.0,1025.7,0.0,32.72674560546875,-24.72674560546875,1,5,6,29,1
2023-01-29 06:00:00,16,41.0,30.0,64.63,0.0,1025.4,0.0,33.91486358642578,-17.91486358642578,1,6,6,29,1
2023-01-29 07:00:00,21,41.0,30.0,64.63,0.0,1025.3,0.0,46.760433197021484,-25.760433197021484,1,7,6,29,1
2023-01-29 08:00:00,33,42.0,32.0,67.17,0.0,1025.1,0.0,49.63248825073242,-16.632488250732422,1,8,6,29,1
2023-01-29 09:00:00,54,44.0,32.0,62.21,3.0,1025.2,0.0,47.00837326049805,6.991626739501953,1,9,6,29,1
2023-01-29 10:00:00,72,46.0,33.0,60.49,6.0,1024.5,0.0,57.82313919067383,14.176860809326172,1,10,6,29,1
2023-01-29 11:00:00,109,48.0,33.0,56.1,8.0,1023.6,0.0,60.590274810791016,48.409725189208984,1,11,6,29,1
2023-01-29 12:00:00,109,52.0,30.0,42.65,7.0,1021.9,0.0,75.32093048095703,33.67906951904297,1,12,6,29,1
2023-01-29 13:00:00,97,53.0,28.9,39.16,11.0,1020.4,0.0,75.82548522949219,21.174514770507812,1,13,6,29,1
2023-01-29 14:00:00,136,54.0,28.0,36.52,16.0,1019.5,0.0,75.9942398071289,60.005760192871094,1,14,6,29,1
2023-01-29 15:00:00,127,54.0,30.0,39.63,9.0,1019.0,0.0,81.93956756591797,45.06043243408203,1,15,6,29,1
2023-01-29 16:00:00,116,54.0,28.9,37.89,14.0,1019.5,0.0,89.03108978271484,26.968910217285156,1,16,6,29,1
2023-01-29 17:00:00,92,52.0,32.0,46.25,14.0,1019.2,0.0,88.21255493164062,3.787445068359375,1,17,6,29,1
2023-01-29 18:00:00,127,52.0,33.0,48.34,10.0,1019.6,0.0,82.94381713867188,44.056182861328125,1,18,6,29,1
2023-01-29 19:00:00,89,50.0,34.0,53.97,11.0,1020.1,0.0,83.48063659667969,5.5193634033203125,1,19,6,29,1
2023-01-29 20:00:00,92,49.0,34.0,56.23,7.0,1019.8,0.0,73.13776397705078,18.86223602294922,1,20,6,29,1
2023-01-29 21:00:00,55,48.0,34.0,58.16,9.0,1020.9,0.0,65.68659210205078,-10.686592102050781,1,21,6,29,1
2023-01-29 22:00:00,40,46.0,35.0,65.52,9.0,1021.1,0.0,43.14881134033203,-3.1488113403320312,1,22,6,29,1
2023-01-29 23:00:00,39,45.0,35.0,68.05,7.0,1020.8,0.0,37.40948486328125,1.59051513671875,1,23,6,29,1
2023-01-30 00:00:00,34,45.0,35.0,68.05,7.0,1021.1,0.0,11.202542304992676,22.797457695007324,1,0,0,30,0
2023-01-30 01:00:00,14,44.0,35.0,70.43,8.0,1020.9,0.0,10.922526359558105,3.0774736404418945,1,1,0,30,0
2023-01-30 02:00:00,14,43.0,35.0,73.45,8.0,1021.2,0.0,6.479711532592773,7.520288467407227,1,2,0,30,0
2023-01-30 03:00:00,17,39.0,33.0,79.17,5.0,1021.0,0.0,19.444656372070312,-2.4446563720703125,1,3,0,30,0
2023-01-30 04:00:00,9,40.0,34.0,79.25,4.0,1021.0,0.0,22.193769454956055,-13.193769454956055,1,4,0,30,0
2023-01-30 05:00:00,16,39.0,33.0,79.17,3.0,1021.5,0.0,19.11435317993164,-3.1143531799316406,1,5,0,30,0
2023-01-30 06:00:00,42,42.0,35.0,76.04,3.0,1021.2,0.0,36.63714599609375,5.36285400390625,1,6,0,30,0
2023-01-30 07:00:00,114,42.0,34.0,72.78,3.0,1021.8,0.0,73.10092163085938,40.899078369140625,1,7,0,30,0
2023-01-30 08:00:00,114,42.0,35.0,76.04,3.0,1021.7,0.0,103.8837661743164,10.116233825683594,1,8,0,30,0
2023-01-30 09:00:00,160,44.0,37.0,75.93,0.0,1022.2,0.0,76.55357360839844,83.44642639160156,1,9,0,30,0
2023-01-30 10:00:00,120,47.0,39.0,73.85,3.0,1022.9,0.0,80.10386657714844,39.89613342285156,1,10,0,30,0
2023-01-30 11:00:00,119,49.0,39.0,68.51,0.0,1022.0,0.0,86.87208557128906,32.12791442871094,1,11,0,30,0
2023-01-30 12:00:00,124,52.0,38.0,58.48,4.0,1021.1,0.0,111.80595397949219,12.194046020507812,1,12,0,30,0
2023-01-30 13:00:00,122,55.0,38.0,52.4,7.0,1020.3,0.0,128.64076232910156,-6.6407623291015625,1,13,0,30,0
2023-01-30 14:00:00,149,54.0,38.0,54.34,4.0,1019.2,0.0,128.96435546875,20.03564453125,1,14,0,30,0
2023-01-30 15:00:00,170,56.0,39.0,52.94,8.0,1018.7,0.0,156.4173583984375,13.5826416015625,1,15,0,30,0
2023-01-30 16:00:00,158,56.0,38.0,50.71,7.0,1018.0,0.0,151.501953125,6.498046875,1,16,0,30,0
2023-01-30 17:00:00,183,53.0,38.0,56.17,5.0,1018.4,0.0,131.78013610839844,51.21986389160156,1,17,0,30,0
2023-01-30 18:00:00,168,50.0,38.0,62.98,4.0,1018.9,0.0,147.42898559570312,20.571014404296875,1,18,0,30,0
2023-01-30 19:00:00,134,51.0,38.0,60.46,9.0,1019.3,0.0,120.02375793457031,13.976242065429688,1,19,0,30,0
2023-01-30 20:00:00,88,49.0,38.0,65.62,5.0,1018.4,0.0,72.27848052978516,15.721519470214844,1,20,0,30,0
2023-01-30 21:00:00,85,48.0,38.0,67.87,4.0,1018.3,0.0,47.19287872314453,37.80712127685547,1,21,0,30,0
2023-01-30 22:00:00,44,49.0,39.0,68.51,8.0,1018.7,0.0,34.982303619384766,9.017696380615234,1,22,0,30,0
2023-01-30 23:00:00,36,46.0,37.0,70.64,5.0,1018.0,0.0,12.137988090515137,23.862011909484863,1,23,0,30,0
2023-01-31 00:00:00,11,48.0,39.0,70.85,8.0,1018.0,0.0,19.916866302490234,-8.916866302490234,1,0,1,31,0
